TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, -0, 0, 1.233, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88066524155663, -0.31977645354548, 3.8066, 1.8022, 1.1972, 0.0029, 0.0085, 1.233, 8.5469, 8.5315, 8.5392, 0, -400, 0, 400, 100
0.1, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88070000305176, -0.31978872020477, 3.807, 1.8021, 1.1588, 0.0037, 0.0106, 1.233, 24.7515, 24.7693, 24.7604, 0, -400, 0, 400, 100
0.15, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88074573182246, -0.31980569563998, 3.8075, 1.8019, 1.0963, 0.0047, 0.0133, 1.2329, 40.337, 40.3284, 40.3327, 0, -400, 0, 400, 100
0.2, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88081031953873, -0.31982776132157, 3.8081, 1.8017, 1.0093, 0.006, 0.017, 1.2329, 55.4863, 55.4031, 55.4447, 0.0001, -400, 0, 400, 100
0.25, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88089867763267, -0.31976630881559, 3.809, 1.8023, 0.8979, 0.0042, 0.0232, 1.2326, 62.1931, -56.3004, 2.9463, -0, -400, 0, 400, 100
0.3, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.88051131822837, -0.31941707261481, 3.8051, 1.8058, 0.7916, -0.0134, 0.0445, 1.2312, 2.8704, 8.8319, 5.8512, 0.0002, -400, 0, 400, 100
0.35, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.8800381756557, -0.3194391859802, 3.8004, 1.8056, 0.7378, -0.0279, 0.0712, 1.2336, 1.7769, 3.0082, 2.3925, 0.0004, -400, 0, 400, 100
0.4, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.8795676795343, -0.3202513365771, 3.7957, 1.7975, 0.7451, -0.0112, 0.0795, 1.2306, 1.8807, 0.9905, 1.4356, 0.0003, -400, 0, 400, 100
0.45, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87930198536298, -0.3210979148825, 3.793, 1.789, 0.7886, 0.0098, 0.0788, 1.2279, 1.7719, 1.039, 1.4054, 0.0001, -400, 0, 400, 100
0.5, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87911933254115, -0.32165519553222, 3.7912, 1.7834, 0.8422, 0.0214, 0.0778, 1.2259, -0.2586, 1.9071, 0.8243, -0, -400, 0, 400, 100
0.55, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87892704759035, -0.32180110798093, 3.7893, 1.782, 0.8885, 0.0192, 0.075, 1.2271, 0.1434, 1.0825, 0.613, -0, -400, 0, 400, 100
0.6, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87847438521268, -0.3216667230925, 3.7847, 1.7833, 0.9134, 0.0109, 0.0624, 1.2309, 0.2767, 0.8602, 0.5684, -0, -400, 0, 400, 100
0.65, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87806029903469, -0.32111007425322, 3.7806, 1.7889, 0.9149, -0.0209, 0.0581, 1.2351, 0.7261, 11.6472, 6.1867, -0, -400, 0, 400, 100
0.7, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87727115587455, -0.32113502480512, 3.7727, 1.7886, 0.8969, -0.0179, 0.0447, 1.2385, 3.8574, 1.4604, 2.6589, -0.0001, -400, 0, 400, 100
0.75, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87640407353224, -0.32129914054707, 3.764, 1.787, 0.8727, -0.0153, 0.0404, 1.2396, 1.1548, 1.8099, 1.4823, -0.0001, -400, 0, 400, 100
0.8, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87548823449752, -0.32155405817806, 3.7549, 1.7845, 0.851, -0.0089, 0.0451, 1.2369, 2.4653, 1.378, 1.9216, -0, -400, 0, 400, 100
0.85, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87448546788305, -0.32182447304625, 3.7448, 1.7818, 0.8369, 0.0034, 0.0539, 1.2331, 2.7368, 2.0197, 2.3783, 0, -400, 0, 400, 100
0.9, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87343992889391, -0.32200487280821, 3.7344, 1.7799, 0.8332, 0.0139, 0.0629, 1.2309, 2.5623, 2.1292, 2.3458, 0, -400, 0, 400, 100
0.95, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87230817758213, -0.32199532412591, 3.7231, 1.78, 0.8388, 0.0182, 0.069, 1.2312, 2.216, 2.1267, 2.1713, 0, -400, 0, 400, 100
1, 0.88052192787538, -0.31972602791982, 3.8052, 1.8027, 1.2133, 0.87093633830326, -0.32180103645522, 3.7094, 1.782, 0.8497, 0.0174, 0.0713, 1.231, 2.5307, 2.8412, 2.6859, 0, -400, 0, 400, 100
