TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, -0, 0, -1.4045, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22735553237063, -0.34429314240101, -2.7264, 1.5571, 1.58, 0.0015, -0.0088, -1.4045, 8.5467, 8.5316, 8.5391, 0, -400, 0, 400, 100
0.1, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22731926883558, -0.34429918632352, -2.7268, 1.557, 1.5416, 0.0019, -0.0111, -1.4045, 24.7509, 24.7699, 24.7604, 0, -400, 0, 400, 100
0.15, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22727096513932, -0.34430630313168, -2.7273, 1.5569, 1.4791, 0.0023, -0.0139, -1.4045, 40.3364, 40.3291, 40.3327, 0, -400, 0, 400, 100
0.2, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22720361176226, -0.34431812871576, -2.728, 1.5568, 1.3921, 0.003, -0.0178, -1.4045, 55.4856, 55.4038, 55.4447, 0.0001, -400, 0, 400, 100
0.25, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22712171482413, -0.3443310748693, -2.7288, 1.5567, 1.2806, 0.0038, -0.0228, -1.4045, -56.0786, -56.2817, -56.1802, 0.0001, -400, 0, 400, 100
0.3, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22701924232338, -0.34434890861303, -2.7298, 1.5565, 1.1446, 0.0048, -0.0288, -1.4045, -43.3755, -43.6651, -43.5203, 0, -400, 0, 400, 100
0.35, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22689810161228, -0.34436894773283, -2.731, 1.5563, 0.9841, 0.006, -0.0359, -1.4044, -32.4544, -32.8142, -32.6343, 0, -400, 0, 400, 100
0.4, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22676282265248, -0.34439120414964, -2.7324, 1.5561, 0.7991, 0.0073, -0.044, -1.4044, -25.2583, -25.6878, -25.473, 0, -309.8467, 0, 400, 100
0.45, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.226618579137, -0.34441610701772, -2.7338, 1.5558, 0.5896, 0.0088, -0.0525, -1.4043, -24.6147, -24.9941, -24.8044, -0, -158.5134, 0, 400, 100
0.5, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22777138284947, -0.34450323725364, -2.7223, 1.555, 0.3772, 0.0039, -0.0488, -1.3989, 22.6907, 22.5739, 22.6323, 0.0001, -353.8997, 0, 400, 100
0.55, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22907477202372, -0.34472587294745, -2.7092, 1.5527, 0.3219, 0.0021, 0.0024, -1.3936, 1.1107, 1.3125, 1.2116, 0.0004, -400, 0, 400, 100
0.6, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22954436215279, -0.344969549121, -2.7046, 1.5503, 0.3747, -0.0009, 0.0066, -1.3927, 0.7385, 3.0549, 1.8967, 0.0002, -400, 0, 400, 100
0.65, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.22994690884954, -0.34527625136614, -2.7005, 1.5472, 0.4468, 0.0015, -0.0056, -1.3922, 1.5368, 3.1804, 2.3586, -0, -400, 0, 400, 100
0.7, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23039213255335, -0.34557817330966, -2.6961, 1.5442, 0.5132, 0.0097, -0.0232, -1.3918, 2.4087, 2.5865, 2.4976, 0, -400, 0, 400, 100
0.75, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23111497138018, -0.34563851716712, -2.6888, 1.5436, 0.5525, 0.0109, -0.0336, -1.392, 3.997, 3.0917, 3.5443, 0, -400, 0, 400, 100
0.8, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23184591645416, -0.34572650571157, -2.6815, 1.5427, 0.5646, 0.0144, -0.0463, -1.3918, 17.4467, 15.3273, 16.387, 0, -400, 0, 400, 100
0.85, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23267339739494, -0.34574000022888, -2.6733, 1.5426, 0.5527, 0.016, -0.0598, -1.3917, 26.1033, 18.1547, 22.129, 0, -400, 0, 400, 100
0.9, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23412076782373, -0.34555731164419, -2.6588, 1.5444, 0.5244, 0.0143, -0.0632, -1.3933, 2.2822, 2.4844, 2.3833, -0, -400, 0, 400, 100
0.95, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23607246603482, -0.34526546290486, -2.6393, 1.5473, 0.4866, 0.0093, -0.0474, -1.395, 1.87, 2.1848, 2.0274, -0, -400, 0, 400, 100
1, 0.22750540257531, -0.3442680249558, -2.7249, 1.5573, 1.5961, 0.23823416373093, -0.34493874538182, -2.6177, 1.5506, 0.4552, 0.0062, -0.028, -1.3961, 1.9409, 2.4194, 2.1801, 0, -400, 0, 400, 100
