TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, -0, 0, 0.6457, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72658901294415, -0.48125745655528, 2.2659, 0.1874, 0.7853, 0.0071, 0.0054, 0.6457, 7.2321, 7.2379, 7.235, 0, -9.0723, 0, 60, 10
0.1, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72659535489106, -0.4812655836641, 2.2659, 0.1873, 0.747, 0.0082, 0.0063, 0.6457, 12.7789, 12.8422, 12.8105, -0, -0.1631, 0, 60, 10
0.15, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72659969411789, -0.4812705502306, 2.266, 0.1873, 0.6844, 0.0088, 0.0068, 0.6457, 10.5117, 10.556, 10.5338, -0, 1.7068, 0, 60, 10
0.2, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.7266035565066, -0.48127462421584, 2.266, 0.1873, 0.5974, 0.0093, 0.0072, 0.6457, 9.3484, 9.3852, 9.3668, -0, -0.0236, 0, 60, 10
0.25, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72660751426294, -0.48127890085726, 2.2661, 0.1872, 0.4858, 0.0098, 0.0077, 0.6456, 9.8772, 9.9164, 9.8968, -0, -0.4039, 0, 60, 10
0.3, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72661180580596, -0.48128334290188, 2.2661, 0.1872, 0.3497, 0.0103, 0.0082, 0.6456, 10.1212, 10.1611, 10.1411, -0, -0.0385, 0, 60, 10
0.35, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72658865531557, -0.48120623967646, 2.2659, 0.1879, 0.2198, 0.0107, 0.0087, 0.6388, 3.2569, 2.7757, 3.0163, 0.0004, -12.5238, 0, 60, 10
0.4, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72615802281556, -0.48098217495856, 2.2616, 0.1902, 0.2248, -0.0017, -0.0024, 0.6312, 3.2394, 0.9472, 2.0933, 0.0005, -31.0041, 0, 60, 10
0.45, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72571086787493, -0.4806519035018, 2.2571, 0.1935, 0.2702, 0.0085, 0.0041, 0.6272, 5.5167, 3.232, 4.3744, 0.0004, -40.1756, 0, 60, 10
0.5, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72516557965061, -0.48011738590934, 2.2517, 0.1988, 0.3085, 0.027, 0.0173, 0.6252, 6.6669, 5.615, 6.141, 0.0004, -46.0098, 0, 60, 10
0.55, 0.7265428788567, -0.48119641532214, 2.2654, 0.188, 0.8, 0.72436611287006, -0.47918108307091, 2.2437, 0.2082, 0.3234, 0.033, 0.023, 0.6233, 7.1303, 4.946, 6.0382, 0.0006, -48.6359, 0, 60, 10
