TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, -0, 0, -2.0157, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22693560492631, -0.12580605906746, -2.7306, 3.7419, 0.929, -0.0038, -0.0081, -2.0157, 7.2327, 7.2389, 7.2358, 0, -9.0731, 0, 60, 10
0.1, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22692625890018, -0.12580181520826, -2.7307, 3.742, 0.8907, -0.0044, -0.0093, -2.0157, 12.7791, 12.8428, 12.811, -0, -0.1623, 0, 60, 10
0.15, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.2269200600053, -0.12579938333388, -2.7308, 3.742, 0.8282, -0.0047, -0.0101, -2.0157, 10.5114, 10.5561, 10.5337, -0, 1.7076, 0, 60, 10
0.2, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22691474326085, -0.12579754750714, -2.7308, 3.742, 0.7411, -0.0049, -0.0107, -2.0157, 9.348, 9.3851, 9.3666, -0, -0.0244, 0, 60, 10
0.25, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22696409600085, -0.12658106405281, -2.7304, 3.7342, 0.6512, 0.0506, 0.0036, -2.0088, 0.2653, 0.5816, 0.4235, 0, -16.1375, 0, 60, 10
0.3, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22684488648393, -0.12763933471928, -2.7315, 3.7236, 0.6363, 0.094, -0.0126, -1.9934, 1.8526, 0.9744, 1.4135, 0.0006, -29.0211, 0, 60, 10
0.35, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22719941558726, -0.12880670594605, -2.728, 3.7119, 0.6605, 0.1303, -0.0062, -1.9937, 3.3746, 3.4646, 3.4196, 0.0006, -45.9445, 0, 60, 10
0.4, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22798977468448, -0.1300919992382, -2.7201, 3.6991, 0.6852, 0.1703, 0.0036, -2.0011, 4.5864, 6.2509, 5.4187, 0.0007, -52.7549, 0, 60, 10
0.45, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.22902446560758, -0.13138322916487, -2.7098, 3.6862, 0.6955, 0.1842, 0.0125, -1.9973, 33.5637, 6.2422, 19.903, 0.0009, -43.5491, 0, 60, 10
0.5, 0.22700474644613, -0.12583888937156, -2.7299, 3.7416, 0.9438, 0.23003211981224, -0.13315890277261, -2.6997, 3.6684, 0.691, 0.2237, -0.0003, -1.9817, 55.5841, 5.969, 30.7766, 0.0005, -6.8467, 0, 60, 10
