TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, -0, 0, -0.6949, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27486729596576, -0.66088357855526, -2.2513, -1.6088, 1.1855, 0.0069, -0.0057, -0.6949, 8.5467, 8.5316, 8.5391, 0, -400, 0, 400, 100
0.1, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27484369248141, -0.66091173584315, -2.2516, -1.6091, 1.1471, 0.0086, -0.0072, -0.6949, 24.7511, 24.7694, 24.7602, 0, -400, 0, 400, 100
0.15, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27481174433087, -0.66094873847721, -2.2519, -1.6095, 1.0845, 0.0108, -0.0091, -0.6949, 40.3364, 40.329, 40.3327, 0, -400, 0, 400, 100
0.2, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27476835206671, -0.66100160789796, -2.2523, -1.61, 0.9976, 0.0139, -0.0115, -0.6949, 55.4858, 55.4039, 55.4448, 0.0001, -400, 0, 400, 100
0.25, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27478690106755, -0.66094743909347, -2.2521, -1.6095, 0.8865, 0.0181, -0.0145, -0.6952, 62.3232, 55.7078, 59.0155, 0, -400, 0, 400, 100
0.3, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27536504338273, -0.65996441357501, -2.2463, -1.5996, 0.783, 0.0207, -0.0248, -0.6943, 3.3218, 2.4583, 2.8901, 0.0001, -400, 0, 400, 100
0.35, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27598154732046, -0.65871030561505, -2.2402, -1.5871, 0.7335, 0.024, -0.0305, -0.6946, 2.3003, 2.6885, 2.4944, 0.0003, -400, 0, 400, 100
0.4, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27646878045803, -0.65716546948522, -2.2353, -1.5717, 0.7461, 0.024, -0.0286, -0.7011, 1.9881, 1.8515, 1.9198, 0.0003, -400, 0, 400, 100
0.45, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27696755307685, -0.65528099352072, -2.2303, -1.5528, 0.792, 0.0214, -0.0341, -0.7085, 2.3835, 1.9702, 2.1768, 0.0002, -400, 0, 400, 100
0.5, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27754507550254, -0.65342614112118, -2.2245, -1.5343, 0.8463, 0.0191, -0.0433, -0.7148, 3.2632, 3.2626, 3.2629, 0.0001, -400, 0, 400, 100
0.55, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.2784554785833, -0.65171205131922, -2.2154, -1.5171, 0.8914, 0.0231, -0.0444, -0.7186, 3.1939, 3.3845, 3.2892, 0, -400, 0, 400, 100
0.6, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.27971571391242, -0.64987136101029, -2.2028, -1.4987, 0.9143, 0.0242, -0.039, -0.7194, 3.0595, 4.1042, 3.5819, 0, -400, 0, 400, 100
0.65, 0.27496457093157, -0.6607669439639, -2.2503, -1.6077, 1.2016, 0.28101957992474, -0.6479764184502, -2.1898, -1.4798, 0.9119, 0.0255, -0.0363, -0.7199, 11.8717, 13.5896, 12.7307, 0, -400, 0, 400, 100
