TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, -0, 0, -1.0555, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36174353090421, -0.4915106559301, -1.3826, 0.0849, 0.7853, 0.0045, -0.0078, -1.0555, 7.233, 7.2392, 7.2361, 0, -9.0734, 0, 60, 10
0.1, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36173470939912, -0.49151588624766, -1.3827, 0.0848, 0.747, 0.0051, -0.0089, -1.0555, 12.7792, 12.8434, 12.8113, -0, -0.1618, 0, 60, 10
0.15, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.3617291542351, -0.4915195832328, -1.3827, 0.0848, 0.6844, 0.0056, -0.0096, -1.0555, 10.5107, 10.5559, 10.5333, -0, 1.7071, 0, 60, 10
0.2, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36172463619398, -0.49152286820005, -1.3828, 0.0848, 0.5974, 0.006, -0.0101, -1.0555, 9.3475, 9.3849, 9.3662, -0, -0.0238, 0, 60, 10
0.25, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36171982012903, -0.49152626567128, -1.3828, 0.0847, 0.4858, 0.0064, -0.0107, -1.0555, 9.8766, 9.9166, 9.8966, -0, -0.4042, 0, 60, 10
0.3, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36171492061742, -0.49152993583429, -1.3828, 0.0847, 0.3497, 0.0068, -0.0113, -1.0555, 10.1206, 10.1612, 10.1409, -0, -0.0381, 0, 60, 10
0.35, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36177851890077, -0.49152829223307, -1.3822, 0.0847, 0.2193, 0.0099, -0.0116, -1.0579, 2.272, 4.4273, 3.3496, 0.0005, -12.0252, 0, 60, 10
0.4, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36193098788745, -0.49123155739366, -1.3807, 0.0877, 0.2237, 0.0063, -0.0008, -1.0553, 2.3359, 0.6398, 1.4879, 0.0008, -31.3972, 0, 60, 10
0.45, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36211615604775, -0.4908741419299, -1.3788, 0.0913, 0.2705, 0.0135, -0.0154, -1.0621, 3.8989, 2.5882, 3.2435, 0.0005, -41.9662, 0, 60, 10
0.5, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36253883727222, -0.490372336919, -1.3746, 0.0963, 0.3102, 0.0195, -0.035, -1.0677, 4.1919, 3.6627, 3.9273, 0.0006, -49.8471, 0, 60, 10
0.55, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36344941925409, -0.48966909315652, -1.3655, 0.1033, 0.3252, 0.0203, -0.0388, -1.0721, 4.4897, 3.921, 4.2053, 0.0008, -51.4999, 0, 60, 10
0.6, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36474281879417, -0.48885894527949, -1.3526, 0.1114, 0.3196, 0.0258, -0.0339, -1.0763, 4.4979, 4.1375, 4.3177, 0.0009, -32.6476, 0, 60, 10
0.65, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.3663313572844, -0.48778465891535, -1.3367, 0.1222, 0.2997, 0.0134, -0.0176, -1.0802, 4.5086, 4.2603, 4.3845, 0.0003, -35.7194, 0, 60, 10
0.7, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.36807360454041, -0.48659505373488, -1.3193, 0.134, 0.2835, 0.0094, -0.0124, -1.0841, 6.1775, 5.5305, 5.854, -0.0001, -43.4626, 0, 60, 10
0.75, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.37000980569896, -0.48530772208256, -1.2999, 0.1469, 0.2789, 0.0123, -0.0221, -1.0889, 7.3396, 6.8236, 7.0816, -0.0003, -48.4134, 0, 60, 10
0.8, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.37224959776321, -0.48388703521401, -1.2775, 0.1611, 0.2837, 0.0188, -0.0342, -1.094, 8.2784, 7.6443, 7.9613, -0.0003, -51.1011, 0, 60, 10
0.85, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.37485657901651, -0.48229127277855, -1.2514, 0.1771, 0.2919, 0.0207, -0.0431, -1.0982, 8.9606, 8.37, 8.6653, -0.0004, -52.158, 0, 60, 10
0.9, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.37786542751064, -0.48054906592191, -1.2213, 0.1945, 0.298, 0.0205, -0.0457, -1.1022, 9.5793, 9.0079, 9.2936, -0.0005, -51.8172, 0, 60, 10
0.95, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.381248748896, -0.47866267664466, -1.1875, 0.2134, 0.3, 0.0179, -0.0446, -1.1063, 9.9873, 9.5778, 9.7825, -0.0006, -50.982, 0, 60, 10
1, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.38498619410611, -0.47665821630138, -1.1501, 0.2334, 0.2983, 0.0156, -0.0422, -1.1096, 10.7999, 10.2796, 10.5398, -0.0006, -49.7626, 0, 60, 10
1.05, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.38904198836153, -0.47453218311249, -1.1096, 0.2547, 0.2952, 0.0146, -0.04, -1.1121, 11.7844, 11.0235, 11.404, -0.0006, -48.2628, 0, 60, 10
1.1, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.39338016614756, -0.47229798516843, -1.0662, 0.277, 0.2926, 0.015, -0.0384, -1.1153, 12.5278, 11.6706, 12.0992, -0.0005, -46.0048, 0, 60, 10
1.15, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.39797922206532, -0.46995228758295, -1.0202, 0.3005, 0.2915, 0.0158, -0.0374, -1.1187, 12.9731, 12.1454, 12.5593, -0.0004, -42.3348, 0, 60, 10
1.2, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.40281105842898, -0.46748854575357, -0.9719, 0.3251, 0.2921, 0.0135, -0.0376, -1.1215, 14.4278, 12.8186, 13.6232, -0.0003, -36.2722, 0, 60, 10
1.25, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.40785575532635, -0.46501317503581, -0.9214, 0.3499, 0.2933, 0.0119, -0.0368, -1.1222, 13.6344, 13.2918, 13.4631, -0.0002, -28.0863, 0, 60, 10
1.3, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.4130752908784, -0.46255962562013, -0.8692, 0.3744, 0.2943, 0.0126, -0.0345, -1.1211, 13.5265, 13.6782, 13.6024, -0.0002, -19.8073, 0, 60, 10
1.35, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.41836302620159, -0.46009415525275, -0.8164, 0.3991, 0.2947, 0.0167, -0.0306, -1.1193, 13.0987, 13.3118, 13.2053, -0.0001, -11.8047, 0, 60, 10
1.4, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.4236214896251, -0.45756567073473, -0.7638, 0.4243, 0.2944, 0.0173, -0.0286, -1.1182, 13.0021, 13.2252, 13.1137, -0.0001, -4.0953, 0, 60, 10
1.45, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.42774272991155, -0.45555151567748, -0.7226, 0.4445, 0.2935, 0.0121, -0.0242, -1.1427, 11.2286, 9.8463, 10.5375, 0.002, -0.5054, 0, 60, 10
1.5, 0.36181003790005, -0.49147281510413, -1.3819, 0.0853, 0.8, 0.42820821927763, -0.45513373400447, -0.7179, 0.4487, 0.2923, 0.0058, -0.0154, -1.208, 3.0021, 1.8922, 2.4471, 0.01, -19.055, 0, 60, 10
