TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, -0, 0, -2.0744, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25451186563848, -0.45178228658635, -2.4549, 0.4822, 0.8821, -0.0043, -0.0079, -2.0744, 7.2325, 7.2385, 7.2355, 0, -9.0725, 0, 60, 10
0.1, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25450263882187, -0.45177768211876, -2.455, 0.4822, 0.8439, -0.0049, -0.0091, -2.0745, 12.7795, 12.8426, 12.8111, -0, -0.1638, 0, 60, 10
0.15, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25456605828487, -0.4514790414172, -2.4543, 0.4852, 0.7835, -0.034, -0.0041, -2.0731, 10.6928, 10.6338, 10.6633, 0, 1.9398, 0, 60, 10
0.2, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25411084482354, -0.45106129848728, -2.4589, 0.4894, 0.722, -0.0934, -0.0726, -2.0783, 5.8651, 8.6911, 7.2781, -0.0002, -1.3695, 0, 60, 10
0.25, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25334308785074, -0.45108725337935, -2.4666, 0.4891, 0.6928, -0.1199, -0.1696, -2.0836, 1.7999, 2.4037, 2.1018, 0, -16.8552, 0, 60, 10
0.3, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25286591599639, -0.45121893519198, -2.4713, 0.4878, 0.7053, -0.125, -0.1935, -2.0794, 1.7941, 2.5617, 2.1779, -0, -30.7147, 0, 60, 10
0.35, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25267613444545, -0.45148609564036, -2.4732, 0.4851, 0.7325, -0.1105, -0.1823, -2.0648, 2.0989, 3.4706, 2.7848, -0, -46.871, 0, 60, 10
0.4, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.2529547032446, -0.45174555515395, -2.4704, 0.4825, 0.7523, -0.1116, -0.1512, -2.0525, 2.528, 5.0476, 3.7878, 0.0003, -54.0892, 0, 60, 10
0.45, 0.2545789090708, -0.45181905378161, -2.4542, 0.4818, 0.8969, 0.25349679660186, -0.45206110274525, -2.465, 0.4794, 0.7573, -0.1053, -0.1254, -2.0434, 1.5839, 3.8975, 2.7407, 0.0005, -36.2349, 0, 60, 10
