TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, -0, 0, 1.2188, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82819288385941, -0.25278647504005, 3.2819, 2.4721, 1.2813, 0.0031, 0.0084, 1.2188, 7.2322, 7.2388, 7.2355, 0, -9.0729, 0, 60, 10
0.1, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82820261135599, -0.25278990827447, 3.282, 2.4721, 1.2431, 0.0035, 0.0097, 1.2188, 12.7788, 12.8434, 12.8111, -0, -0.1627, 0, 60, 10
0.15, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82820892946039, -0.2527917441012, 3.2821, 2.4721, 1.1805, 0.0037, 0.0104, 1.2188, 10.5113, 10.5569, 10.5341, -0, 1.7075, 0, 60, 10
0.2, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82821436541436, -0.25279310308983, 3.2821, 2.4721, 1.0935, 0.0039, 0.0111, 1.2188, 9.3471, 9.3847, 9.3659, -0, -0.0237, 0, 60, 10
0.25, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82821996826166, -0.25279462897179, 3.2822, 2.472, 0.9819, 0.0041, 0.0118, 1.2188, 9.8768, 9.9171, 9.8969, -0, -0.4045, 0, 60, 10
0.3, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.8282258810537, -0.25279603564422, 3.2823, 2.472, 0.8458, 0.0042, 0.0125, 1.2188, 10.1205, 10.1614, 10.1409, -0, -0.0376, 0, 60, 10
0.35, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82823186537145, -0.25279741847475, 3.2823, 2.472, 0.6852, 0.0044, 0.0132, 1.2188, 10.0266, 10.0674, 10.047, -0, 0.0701, 0, 60, 10
0.4, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82823777816349, -0.25279877746337, 3.2824, 2.472, 0.5, 0.0046, 0.0139, 1.2188, 9.9836, 10.0258, 10.0047, -0, 0.0481, 0, 60, 10
0.45, 0.82812104820451, -0.25276022510192, 3.2812, 2.4724, 1.2961, 0.82824357174601, -0.25279996955865, 3.2824, 2.472, 0.2903, 0.0047, 0.0146, 1.2187, 9.9789, 10.0214, 10.0002, -0, 0.0396, 0, 60, 10
