TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, -0, 0, -0.3976, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49256864113787, -0.757604780397, -0.0743, -2.576, 1.58, 0.0083, -0.0034, -0.3976, 8.5468, 8.5316, 8.5392, 0, -400, 0, 400, 100
0.1, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49255438815, -0.7576386120579, -0.0745, -2.5764, 1.5416, 0.0104, -0.0043, -0.3976, 24.7505, 24.7699, 24.7602, 0, -400, 0, 400, 100
0.15, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49253465524965, -0.75768329178484, -0.0747, -2.5768, 1.4791, 0.013, -0.0055, -0.3975, 40.3356, 40.3293, 40.3325, 0, -400, 0, 400, 100
0.2, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49250870855324, -0.75774649667072, -0.0749, -2.5775, 1.3921, 0.0167, -0.007, -0.3975, 55.4844, 55.4043, 55.4443, 0.0001, -400, 0, 400, 100
0.25, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49247589687876, -0.75782271923584, -0.0752, -2.5782, 1.2806, 0.0213, -0.009, -0.3975, -56.0799, -56.2808, -56.1804, 0.0001, -400, 0, 400, 100
0.3, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49243627536063, -0.75791880210648, -0.0756, -2.5792, 1.1446, 0.0269, -0.0113, -0.3974, -43.3772, -43.664, -43.5206, 0, -400, 0, 400, 100
0.35, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49238848277518, -0.75803202730566, -0.0761, -2.5803, 0.9841, 0.0336, -0.0141, -0.3973, -32.4562, -32.8128, -32.6345, 0, -400, 0, 400, 100
0.4, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49233509032267, -0.75815824634218, -0.0766, -2.5816, 0.7991, 0.0411, -0.0173, -0.3972, -25.2596, -25.6853, -25.4724, 0, -309.874, 0, 400, 100
0.45, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49227907004537, -0.75829359682769, -0.0772, -2.5829, 0.5896, 0.0491, -0.0206, -0.3971, -24.6168, -24.9927, -24.8048, -0, -158.4873, 0, 400, 100
0.5, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49272135299941, -0.75735379668006, -0.0728, -2.5735, 0.3798, 0.0541, -0.0128, -0.403, 22.9185, 22.288, 22.6033, -0.0003, -353.8971, 0, 400, 100
0.55, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49318662401867, -0.75621393912113, -0.0681, -2.5621, 0.3368, 0.0275, -0.0051, -0.4031, 1.1435, 1.1773, 1.1604, 0.0001, -400, 0, 400, 100
0.6, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49371847951361, -0.75561751006605, -0.0628, -2.5562, 0.3955, 0.0222, -0.0099, -0.4016, 1.9805, 3.9029, 2.9417, -0, -400, 0, 400, 100
0.65, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49456413953319, -0.7551945070162, -0.0544, -2.5519, 0.4698, 0.033, -0.0113, -0.4024, 2.5841, 3.6333, 3.1087, -0.0001, -400, 0, 400, 100
0.7, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49563253284937, -0.75477040723878, -0.0437, -2.5477, 0.5348, 0.0523, -0.0029, -0.4038, 3.0477, 2.5474, 2.7976, 0.0001, -400, 0, 400, 100
0.75, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49648120328179, -0.75390506535543, -0.0352, -2.539, 0.5695, 0.0553, -0.0121, -0.4038, 6.8477, 3.9615, 5.4046, 0, -400, 0, 400, 100
0.8, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49736965746904, -0.7530976831392, -0.0263, -2.531, 0.5784, 0.0635, -0.0193, -0.4038, 21.9743, 17.199, 19.5866, 0, -400, 0, 400, 100
0.85, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49826815971471, -0.75222042030415, -0.0173, -2.5222, 0.5629, 0.0725, -0.0272, -0.4039, 29.7665, 26.0454, 27.906, 0.0001, -400, 0, 400, 100
0.9, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.49941113092377, -0.75068991315825, -0.0059, -2.5069, 0.5305, 0.0753, -0.0264, -0.4066, 2.5553, 3.0229, 2.7891, 0, -400, 0, 400, 100
0.95, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50078786137844, -0.74879956016457, 0.0079, -2.488, 0.4915, 0.0663, -0.0117, -0.4107, 2.0913, 2.6064, 2.3488, 0, -400, 0, 400, 100
1, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50201070990221, -0.74678880555879, 0.0201, -2.4679, 0.4625, 0.0551, -0.0035, -0.413, 2.6978, 2.8892, 2.7935, 0.0001, -400, 0, 400, 100
1.05, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50309303061527, -0.74479907951179, 0.0309, -2.448, 0.4512, 0.0489, 0.0013, -0.4155, 3.3626, 3.1191, 3.2409, 0.0001, -400, 0, 400, 100
1.1, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50396851611093, -0.74286876748804, 0.0397, -2.4287, 0.4575, 0.0464, -0.0052, -0.4189, 3.6148, 3.5699, 3.5923, 0.0001, -400, 0, 400, 100
1.15, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50483995444349, -0.74098532864633, 0.0484, -2.4098, 0.4754, 0.0506, -0.0117, -0.4217, 3.4733, 3.4248, 3.449, 0.0001, -400, 0, 400, 100
1.2, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.5057860775384, -0.73909211462424, 0.0579, -2.3909, 0.4971, 0.059, -0.0159, -0.4231, 3.2488, 3.4983, 3.3736, 0.0001, -400, 0, 400, 100
1.25, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50679019569077, -0.7370393267428, 0.0679, -2.3704, 0.5156, 0.0671, -0.0197, -0.423, 3.3689, 3.6737, 3.5213, 0.0001, -400, 0, 400, 100
1.3, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.50802496861213, -0.73483628718622, 0.0802, -2.3484, 0.5257, 0.0754, -0.0133, -0.4219, 3.3415, 3.5667, 3.4541, 0.0001, -400, 0, 400, 100
1.35, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.5094512598181, -0.73242465481692, 0.0945, -2.3242, 0.5253, 0.0768, -0.0047, -0.4208, 3.277, 3.6107, 3.4439, 0, -400, 0, 400, 100
1.4, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.51061258775609, -0.72976537659717, 0.1061, -2.2976, 0.519, 0.0706, -0.0125, -0.4205, 3.3852, 3.6688, 3.527, 0, -400, 0, 400, 100
1.45, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.51178238255002, -0.72701578524739, 0.1178, -2.2702, 0.5102, 0.0674, -0.0176, -0.4203, 3.556, 4.2003, 3.8782, 0.0001, -400, 0, 400, 100
1.5, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.51302647095007, -0.72419602717596, 0.1303, -2.242, 0.502, 0.0672, -0.0201, -0.419, 3.6643, 4.165, 3.9147, 0, -400, 0, 400, 100
1.55, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.51436023768947, -0.72128714806966, 0.1436, -2.2129, 0.4967, 0.0691, -0.0204, -0.4172, 3.8383, 4.3105, 4.0744, 0, -400, 0, 400, 100
1.6, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.51574817472348, -0.71835082693258, 0.1575, -2.1835, 0.4955, 0.071, -0.0222, -0.4163, 3.9954, 4.3654, 4.1804, 0, -400, 0, 400, 100
1.65, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.51721032713237, -0.71530702649503, 0.1721, -2.1531, 0.4981, 0.0734, -0.0232, -0.4157, 4.1822, 4.4432, 4.3127, 0, -400, 0, 400, 100
1.7, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.5187898278996, -0.71218891084463, 0.1879, -2.1219, 0.5031, 0.0762, -0.0222, -0.4158, 4.3356, 4.5754, 4.4555, 0.0001, -400, 0, 400, 100
1.75, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.52039830999052, -0.70900048542115, 0.204, -2.09, 0.5088, 0.0787, -0.0213, -0.4157, 4.4019, 4.5982, 4.5001, 0.0001, -400, 0, 400, 100
1.8, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.52200878288037, -0.70570009841938, 0.2201, -2.057, 0.5138, 0.0806, -0.0219, -0.4154, 4.5062, 4.6795, 4.5928, 0.0001, -400, 0, 400, 100
1.85, 0.49262749636649, -0.7574646615308, -0.0737, -2.5746, 1.5961, 0.52366814806347, -0.70235639067915, 0.2367, -2.0236, 0.5173, 0.0828, -0.021, -0.4141, 4.8357, 4.7891, 4.8124, 0.0001, -400, 0, 400, 100
