TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, -0, 0, 2.4449, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88417220760501, -0.33277333073298, 3.8417, 1.6723, 0.9212, -0.0069, 0.0057, 2.4449, 7.2311, 7.2373, 7.2342, 0, -9.072, 0, 60, 10
0.1, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88417862107764, -0.33276535561629, 3.8418, 1.6723, 0.8829, -0.0079, 0.0066, 2.4449, 12.779, 12.8425, 12.8107, -0, -0.1639, 0, 60, 10
0.15, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88418250730826, -0.33275999118803, 3.8418, 1.6724, 0.8204, -0.0086, 0.007, 2.4449, 10.5118, 10.5563, 10.5341, -0, 1.7077, 0, 60, 10
0.2, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88418565443981, -0.33275517512355, 3.8418, 1.6724, 0.7333, -0.0091, 0.0074, 2.4449, 9.3482, 9.385, 9.3666, -0, -0.0243, 0, 60, 10
0.25, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88418889693898, -0.33275032329621, 3.8419, 1.6725, 0.6217, -0.0097, 0.0078, 2.4449, 9.8776, 9.9173, 9.8975, -0, -0.4042, 0, 60, 10
0.3, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88403306624359, -0.33258441941151, 3.8403, 1.6742, 0.4969, -0.0241, -0.0097, 2.4412, 5.5556, 5.186, 5.3708, -0, -6.1996, 0, 60, 10
0.35, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88443763954071, -0.33315712577272, 3.8444, 1.6684, 0.467, 0.0217, 0.0494, 2.4327, 2.9229, 0.9657, 1.9443, 0.0001, -24.2745, 0, 60, 10
0.4, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88378482432187, -0.33277368836153, 3.8378, 1.6723, 0.4996, -0.015, 0.0289, 2.4266, 2.1819, 4.0796, 3.1308, 0.0007, -38.3214, 0, 60, 10
0.45, 0.88412323633079, -0.33283211294577, 3.8412, 1.6717, 0.9359, 0.88302627025143, -0.33253635413428, 3.8303, 1.6746, 0.5387, -0.0408, 0.0236, 2.4293, 3.2075, 6.1938, 4.7006, 0.0007, -46.8063, 0, 60, 10
