TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, -0, 0, -0.8662, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29187012552285, -0.63099906396687, -2.0813, -1.31, 4.3048, 0.0059, -0.0068, -0.8662, 7.2323, 7.2379, 7.2351, 0, -9.0725, 0, 60, 10
0.1, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29186242458806, -0.63100584698839, -2.0814, -1.3101, 4.2665, 0.0067, -0.0078, -0.8662, 12.7795, 12.8423, 12.8109, -0, -0.1627, 0, 60, 10
0.15, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29185770389119, -0.63101049615955, -2.0814, -1.3101, 4.204, 0.0073, -0.0084, -0.8662, 10.5107, 10.5559, 10.5333, -0, 1.7078, 0, 60, 10
0.2, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29185384150284, -0.63101456120407, -2.0815, -1.3101, 4.1169, 0.0078, -0.0088, -0.8662, 9.3486, 9.3847, 9.3666, -0, -0.0251, 0, 60, 10
0.25, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29184978837927, -0.63101885274668, -2.0815, -1.3102, 4.0053, 0.0083, -0.0093, -0.8662, 9.8783, 9.9173, 9.8978, -0, -0.4038, 0, 60, 10
0.3, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29184561604617, -0.63102331118262, -2.0815, -1.3102, 3.8692, 0.0088, -0.0098, -0.8662, 10.1211, 10.1607, 10.1409, -0, -0.0376, 0, 60, 10
0.35, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29184149139689, -0.63102774577665, -2.0816, -1.3103, 3.7086, 0.0093, -0.0103, -0.8662, 10.0273, 10.0669, 10.0471, -0, 0.07, 0, 60, 10
0.4, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29183743827331, -0.63103226381734, -2.0816, -1.3103, 3.5234, 0.0098, -0.0108, -0.8662, 9.9834, 10.0245, 10.0039, -0, 0.0493, 0, 60, 10
0.45, 0.29192832360902, -0.63094940128212, -2.0807, -1.3095, 4.3195, 0.29183352820116, -0.63103680569993, -2.0817, -1.3104, 3.3138, 0.0104, -0.0112, -0.8662, 9.9792, 10.0203, 9.9997, -0, 0.0387, 0, 60, 10
