TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, -0, 0, -3.0513, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.40734591097052, -0.20579210432454, -0.9265, 2.9421, 1.1386, -0.0089, -0.0008, -3.0513, 8.5468, 8.5316, 8.5392, 0, -400, 0, 400, 100
0.1, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.40734268635309, -0.20575548316094, -0.9266, 2.9424, 1.1002, -0.0112, -0.001, -3.0513, 24.7507, 24.7693, 24.76, 0, -400, 0, 400, 100
0.15, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.40733933060518, -0.20570679799423, -0.9266, 2.9429, 1.0377, -0.0141, -0.0012, -3.0513, 40.3361, 40.3285, 40.3323, 0, -400, 0, 400, 100
0.2, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.40773482605901, -0.20571991104109, -0.9226, 2.9428, 0.9525, -0.0203, 0.014, -3.0499, 55.6729, 33.0173, 44.3451, 0.0001, -400, 0, 400, 100
0.25, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.40901535680839, -0.20632303967102, -0.9098, 2.9368, 0.8714, -0.0381, 0.0538, -3.0496, 3.4975, 2.1494, 2.8235, 0.0001, -400, 0, 400, 100
0.3, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41029237087702, -0.20715836459802, -0.8971, 2.9284, 0.8269, -0.0549, 0.0724, -3.0489, 1.9821, 2.5113, 2.2467, 0.0001, -400, 0, 400, 100
0.35, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41160000987055, -0.2083479086836, -0.884, 2.9165, 0.8284, -0.0628, 0.0857, -3.0475, 2.3406, 2.1152, 2.2279, 0.0001, -400, 0, 400, 100
0.4, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41266676219323, -0.20957509913463, -0.8733, 2.9042, 0.8604, -0.0654, 0.0887, -3.0415, 3.4945, 1.9307, 2.7126, 0, -400, 0, 400, 100
0.45, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41362876511338, -0.21082944551362, -0.8637, 2.8917, 0.9037, -0.0649, 0.0844, -3.0358, 3.206, 2.1915, 2.6988, -0, -400, 0, 400, 100
0.5, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41451118376004, -0.21225793315493, -0.8549, 2.8774, 0.9425, -0.0635, 0.0826, -3.0335, 2.7236, 2.6983, 2.7109, 0, -400, 0, 400, 100
0.55, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41504430660116, -0.21405360995028, -0.8496, 2.8595, 0.9644, -0.0546, 0.0681, -3.0325, 2.3378, 2.8866, 2.6122, 0, -400, 0, 400, 100
0.6, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.4158128682382, -0.21615913612201, -0.8419, 2.8384, 0.9655, -0.0418, 0.0721, -3.0308, 2.5071, 2.5423, 2.5247, 0, -400, 0, 400, 100
0.65, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.4164001598838, -0.21854108532159, -0.836, 2.8146, 0.9512, -0.0308, 0.0729, -3.0286, 3.2509, 2.8158, 3.0334, 0, -400, 0, 400, 100
0.7, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41694245589725, -0.22101062967421, -0.8306, 2.7899, 0.9312, -0.0322, 0.0806, -3.0259, 3.4083, 3.7144, 3.5614, 0, -400, 0, 400, 100
0.75, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41712260531922, -0.22362129425296, -0.8288, 2.7638, 0.9119, -0.0407, 0.075, -3.0215, 3.3434, 4.6337, 3.9886, 0, -400, 0, 400, 100
0.8, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.4170868543851, -0.22640607625213, -0.8291, 2.7359, 0.8979, -0.0508, 0.0612, -3.0177, 3.853, 4.715, 4.284, 0.0001, -400, 0, 400, 100
0.85, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41706708348672, -0.22931602824407, -0.8293, 2.7068, 0.8929, -0.0573, 0.0508, -3.0147, 3.7058, 3.9338, 3.8198, 0.0001, -400, 0, 400, 100
0.9, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41716274912405, -0.23239747504706, -0.8284, 2.676, 0.8966, -0.0552, 0.042, -3.0124, 3.6898, 3.7375, 3.7137, 0.0001, -400, 0, 400, 100
0.95, 0.40735954257878, -0.20594347656913, -0.9264, 2.9406, 1.1547, 0.41744153250033, -0.23556429970608, -0.8256, 2.6444, 0.9064, -0.0454, 0.0384, -3.0106, 3.4833, 3.5127, 3.498, 0.0001, -400, 0, 400, 100
