TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, -0, 0, -2.883, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27661996450608, -0.18402416043121, -2.2338, 3.1598, 0.9212, -0.0087, -0.0023, -2.883, 7.232, 7.2383, 7.2351, 0, -9.0727, 0, 60, 10
0.1, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27661717500312, -0.18401426604131, -2.2338, 3.1599, 0.8829, -0.0099, -0.0027, -2.883, 12.7792, 12.8426, 12.8109, -0, -0.1637, 0, 60, 10
0.15, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27661502923161, -0.18400804330453, -2.2338, 3.1599, 0.8204, -0.0107, -0.0029, -2.883, 10.512, 10.5567, 10.5343, -0, 1.7081, 0, 60, 10
0.2, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27708686054459, -0.18391794475163, -2.2291, 3.1608, 0.7421, -0.0171, 0.0441, -2.8833, 5.1127, 2.9147, 4.0137, 0.0003, -7.5988, 0, 60, 10
0.25, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27739558938097, -0.18374206303036, -2.226, 3.1626, 0.7048, -0.017, 0.049, -2.882, 1.4672, 0.7341, 1.1007, 0.0001, -24.5964, 0, 60, 10
0.3, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27780543173924, -0.18351229860744, -2.2219, 3.1649, 0.7177, -0.0242, 0.0471, -2.8733, 2.6526, 2.0837, 2.3682, 0.0001, -38.3384, 0, 60, 10
0.35, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27802253613217, -0.18344728173691, -2.2198, 3.1655, 0.7481, -0.0346, 0.0443, -2.8607, 2.947, 3.4087, 3.1778, 0.0001, -51.3474, 0, 60, 10
0.4, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27810731794869, -0.18371519320525, -2.2189, 3.1628, 0.7728, -0.0382, 0.0338, -2.8508, 2.2922, 5.3979, 3.845, 0.0004, -51.705, 0, 60, 10
0.45, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27832115600055, -0.18443672072739, -2.2168, 3.1556, 0.7799, -0.0238, 0.0292, -2.8433, 2.0693, 3.2133, 2.6413, 0.0007, -35.5433, 0, 60, 10
0.5, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27872236758897, -0.18543960655137, -2.2128, 3.1456, 0.7726, -0.0077, 0.033, -2.8393, 4.1388, 3.6498, 3.8943, 0.0002, -44.7497, 0, 60, 10
0.55, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27915037747936, -0.18651859573096, -2.2085, 3.1348, 0.7629, -0.0128, 0.0357, -2.8403, 4.8544, 5.7445, 5.2995, -0.0001, -51.2766, 0, 60, 10
0.6, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27957712374874, -0.18758301750759, -2.2042, 3.1242, 0.7574, -0.0295, 0.0393, -2.8381, 4.8205, 5.6348, 5.2277, -0.0004, -56.0692, 0, 60, 10
0.65, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.27989746359317, -0.18874280689775, -2.201, 3.1126, 0.7583, -0.0426, 0.0346, -2.8317, 4.9025, 5.754, 5.3283, -0.0007, -53.7931, 0, 60, 10
0.7, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28029631483294, -0.18994389046457, -2.197, 3.1006, 0.763, -0.0495, 0.036, -2.8272, 2.9051, 4.448, 3.6766, -0.0005, -16.1653, 0, 60, 10
0.75, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28068217223412, -0.19106507981316, -2.1932, 3.0893, 0.7685, -0.047, 0.0381, -2.8265, 4.6216, 4.0746, 4.3481, -0.0001, -21.3926, 0, 60, 10
0.8, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28109368352579, -0.19214120796434, -2.1891, 3.0786, 0.7725, -0.0433, 0.0432, -2.8273, 4.9625, 3.3904, 4.1765, 0.0001, -33.2267, 0, 60, 10
0.85, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28155867221185, -0.19317253717906, -2.1844, 3.0683, 0.7742, -0.0439, 0.0507, -2.8271, 5.9676, 3.6322, 4.7999, 0.0003, -42.8399, 0, 60, 10
0.9, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.2820143625547, -0.19428056579698, -2.1799, 3.0572, 0.7743, -0.0484, 0.0549, -2.8249, 6.8789, 4.1113, 5.4951, 0.0004, -49.1729, 0, 60, 10
0.95, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28244430363945, -0.19539398268506, -2.1756, 3.0461, 0.7742, -0.0517, 0.0547, -2.8247, 5.7365, 4.0004, 4.8684, 0.0007, -51.195, 0, 60, 10
1, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28294412534968, -0.19645399370955, -2.1706, 3.0355, 0.7747, -0.0536, 0.0607, -2.8261, 3.9819, 3.4847, 3.7333, 0.0009, -30.2019, 0, 60, 10
1.05, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28339097034553, -0.19753250605108, -2.1661, 3.0247, 0.7758, -0.0526, 0.0646, -2.8251, 4.3732, 4.9374, 4.6553, 0.0003, -32.7999, 0, 60, 10
1.1, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28376805392543, -0.19881844295205, -2.1623, 3.0118, 0.7768, -0.0539, 0.0674, -2.8211, 4.3668, 5.1742, 4.7705, -0, -42.6579, 0, 60, 10
1.15, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28406648305856, -0.20033626620534, -2.1593, 2.9966, 0.778, -0.0576, 0.0658, -2.8162, 5.5633, 5.0933, 5.3283, -0.0003, -51.5718, 0, 60, 10
1.2, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28446342694587, -0.20203302294354, -2.1554, 2.9797, 0.7791, -0.0628, 0.0658, -2.8146, 7.6135, 5.3055, 6.4595, -0.0004, -54.944, 0, 60, 10
1.25, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28489560916975, -0.20399454401883, -2.151, 2.96, 0.7792, -0.0606, 0.0599, -2.818, 6.5082, 5.6624, 6.0853, -0.0008, -55.3346, 0, 60, 10
1.3, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28553841078821, -0.20612949109934, -2.1446, 2.9387, 0.78, -0.0624, 0.0638, -2.824, 6.9745, 5.7046, 6.3396, -0.001, -43.2213, 0, 60, 10
1.35, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28634252674037, -0.20824555539237, -2.1366, 2.9175, 0.7813, -0.0661, 0.0742, -2.8286, 5.3789, 5.0057, 5.1923, -0.0003, -8.4584, 0, 60, 10
1.4, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28715348531944, -0.21039979057272, -2.1285, 2.896, 0.7826, -0.0693, 0.0769, -2.8353, 5.9708, 6.385, 6.1779, -0, -20.4782, 0, 60, 10
1.45, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28798976400233, -0.21272854848585, -2.1201, 2.8727, 0.783, -0.0761, 0.0758, -2.8373, 6.8018, 7.4071, 7.1045, 0.0001, -26.8855, 0, 60, 10
1.5, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28870607021594, -0.21535699912453, -2.1129, 2.8464, 0.7818, -0.0808, 0.0572, -2.8332, 7.2028, 8.3263, 7.7646, 0.0001, -30.7486, 0, 60, 10
1.55, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.28934107553125, -0.21832457699695, -2.1066, 2.8167, 0.7795, -0.0845, 0.032, -2.825, 7.9572, 9.516, 8.7366, 0.0003, -33.9777, 0, 60, 10
1.6, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.29001999763679, -0.22169372404809, -2.0998, 2.7831, 0.7761, -0.0883, 0.0111, -2.8125, 8.8193, 10.2932, 9.5562, 0.0003, -35.0781, 0, 60, 10
1.65, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.29090813246448, -0.22546656220734, -2.0909, 2.7453, 0.7721, -0.0911, -0.0058, -2.8011, 9.5189, 11.6002, 10.5595, 0.0004, -34.5232, 0, 60, 10
1.7, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.29230522045227, -0.22955766593488, -2.0769, 2.7044, 0.7675, -0.0898, -0.0074, -2.7953, 10.4263, 12.0097, 11.218, 0.0005, -32.5597, 0, 60, 10
1.75, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.29412025704626, -0.23405005273829, -2.0588, 2.6595, 0.7619, -0.0807, 0.0015, -2.7918, 11.4514, 11.6096, 11.5305, 0.0005, -29.2614, 0, 60, 10
1.8, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.29632351139009, -0.23881020795862, -2.0368, 2.6119, 0.7555, -0.0694, 0.0214, -2.7929, 11.8075, 11.9868, 11.8972, 0.0003, -25.6595, 0, 60, 10
1.85, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.29847400359669, -0.24368327843338, -2.0153, 2.5632, 0.7518, -0.0513, 0.0384, -2.7938, 12.6128, 12.0165, 12.3147, 0.0002, -21.5278, 0, 60, 10
1.9, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30033939429543, -0.24847275919487, -1.9966, 2.5153, 0.7538, -0.0313, 0.0413, -2.7953, 11.336, 11.6969, 11.5165, -0, -17.5898, 0, 60, 10
1.95, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30195723448772, -0.25318794858541, -1.9804, 2.4681, 0.7601, -0.0125, 0.0331, -2.7967, 11.1031, 11.2447, 11.1739, 0, -14.9943, 0, 60, 10
2, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30343430014804, -0.25783003870018, -1.9657, 2.4217, 0.7666, 0.0027, 0.0185, -2.7957, 11.1569, 11.4673, 11.3121, 0.0001, -12.2141, 0, 60, 10
2.05, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30486792585625, -0.26232242550359, -1.9513, 2.3768, 0.7716, 0.0106, 0.0082, -2.7922, 10.6481, 11.147, 10.8975, -0, -9.8127, 0, 60, 10
2.1, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30647204503183, -0.26649523543403, -1.9353, 2.335, 0.7753, 0.0054, 0.0207, -2.7936, 10.4049, 10.6577, 10.5313, 0.0001, -9.1222, 0, 60, 10
2.15, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30817830293125, -0.27046629517802, -1.9182, 2.2953, 0.7779, -0.0038, 0.0365, -2.7962, 10.3806, 9.9232, 10.1519, 0.0001, -8.6773, 0, 60, 10
2.2, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.30975354955907, -0.27451333906811, -1.9025, 2.2549, 0.7781, -0.0033, 0.0363, -2.7994, 9.7089, 9.7635, 9.7362, 0.0001, -9.3233, 0, 60, 10
2.25, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.31113523567581, -0.27860360832903, -1.8886, 2.214, 0.7768, 0.0008, 0.023, -2.8011, 9.5669, 10.1111, 9.839, 0.0001, -9.6925, 0, 60, 10
2.3, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.31258886474287, -0.28271371405356, -1.8741, 2.1729, 0.7745, -0.0012, 0.0151, -2.8024, 10.8417, 10.4399, 10.6408, 0, -8.9895, 0, 60, 10
2.35, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.31430661444081, -0.28689944629564, -1.8569, 2.131, 0.7704, -0.0123, 0.0171, -2.8042, 10.8714, 10.8332, 10.8523, 0.0001, -6.7358, 0, 60, 10
2.4, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.31618869447351, -0.29115703803451, -1.8381, 2.0884, 0.7645, -0.0323, 0.019, -2.8103, 11.3661, 11.312, 11.3391, -0.0001, -4.2096, 0, 60, 10
2.45, 0.27663965792015, -0.18409809417361, -2.2336, 3.159, 0.9359, 0.31817135158523, -0.29560951349166, -1.8183, 2.0439, 0.7575, -0.0531, 0.0309, -2.8163, 11.3582, 11.2346, 11.2964, -0.0001, -1.5325, 0, 60, 10
