TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, -0, 0, 2.1463, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68670884808405, -0.45327240554792, 1.8671, 0.4673, 3.9345, -0.0049, 0.0075, 2.1463, 7.2327, 7.2385, 7.2356, 0, -9.0734, 0, 60, 10
0.1, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68671734772342, -0.45326666560968, 1.8672, 0.4673, 3.8962, -0.0057, 0.0086, 2.1463, 12.78, 12.8429, 12.8115, -0, -0.162, 0, 60, 10
0.15, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68672258102171, -0.45326268401181, 1.8672, 0.4674, 3.8337, -0.0061, 0.0092, 2.1463, 10.5111, 10.5562, 10.5337, -0, 1.7074, 0, 60, 10
0.2, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68672700369521, -0.45325909878559, 1.8673, 0.4674, 3.7466, -0.0066, 0.0098, 2.1463, 9.3488, 9.3848, 9.3668, -0, -0.0244, 0, 60, 10
0.25, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68673154557824, -0.453255358587, 1.8673, 0.4674, 3.635, -0.007, 0.0103, 2.1463, 9.8775, 9.9166, 9.8971, -0, -0.4033, 0, 60, 10
0.3, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.6867362305127, -0.45325149619865, 1.8674, 0.4675, 3.4989, -0.0075, 0.0109, 2.1463, 10.1205, 10.16, 10.1403, -0, -0.0382, 0, 60, 10
0.35, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68674090352621, -0.45324764275101, 1.8674, 0.4675, 3.3383, -0.0079, 0.0114, 2.1463, 10.0276, 10.067, 10.0473, -0, 0.0696, 0, 60, 10
0.4, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68674548117209, -0.4532436730741, 1.8675, 0.4676, 3.1531, -0.0084, 0.0119, 2.1463, 9.9835, 10.0246, 10.0041, -0, 0.0497, 0, 60, 10
0.45, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68674995152941, -0.45323969147623, 1.8675, 0.4676, 2.9434, -0.0089, 0.0125, 2.1463, 9.9791, 10.0202, 9.9996, -0, 0.0386, 0, 60, 10
0.5, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68675443380767, -0.45323556682695, 1.8675, 0.4676, 2.7092, -0.0093, 0.013, 2.1463, 9.9653, 10.0057, 9.9855, -0, 0.0087, 0, 60, 10
0.55, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68675870150878, -0.45323137959267, 1.8676, 0.4677, 2.4505, -0.0098, 0.0135, 2.1463, 9.9565, 9.9958, 9.9761, -0, -0.0334, 0, 60, 10
0.6, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68623240336232, -0.45316406793893, 1.8623, 0.4684, 2.1715, -0.0461, -0.0114, 2.1375, 8.2501, 8.3765, 8.3133, 0.0035, -2.2111, 0, 60, 10
0.65, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68617289396579, -0.45475986315701, 1.8617, 0.4524, 2.152, 0.0371, 0.0268, 2.1273, 4.7141, 1.5226, 3.1184, 0.0005, -14.6856, 0, 60, 10
0.7, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.6852660074793, -0.45575352812486, 1.8527, 0.4425, 2.1997, 0.0244, 0.0174, 2.1401, 3.3623, 6.1187, 4.7405, 0.0002, -28.5313, 0, 60, 10
0.75, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68382369139648, -0.45669131959213, 1.8382, 0.4331, 2.2366, 0.0072, 0.0191, 2.15, 6.6928, 6.9827, 6.8378, 0.0003, -34.2971, 0, 60, 10
0.8, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.6821102213206, -0.45771749597549, 1.8211, 0.4228, 2.2462, -0.0123, 0.0117, 2.1563, 11.1956, 21.8248, 16.5102, 0.0003, -27.984, 0, 60, 10
0.85, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.68031163564151, -0.45897988005615, 1.8031, 0.4102, 2.2337, -0.0168, 0.0082, 2.1626, 10.8792, 9.4574, 10.1683, 0.0001, -17.3707, 0, 60, 10
0.9, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.67835335687833, -0.46054249926567, 1.7835, 0.3946, 2.2129, -0.0034, -0.0005, 2.1674, 7.0126, 7.3382, 7.1754, 0.0001, -26.8747, 0, 60, 10
0.95, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.67634604723616, -0.46214798919771, 1.7635, 0.3785, 2.2005, -0.0011, 0.0005, 2.1716, 8.2243, 7.8574, 8.0409, 0.0004, -30.7548, 0, 60, 10
1, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.67446583879305, -0.4637198948286, 1.7447, 0.3628, 2.2005, -0.0083, 0.0094, 2.1857, 8.0251, 8.2964, 8.1607, 0.0002, -34.2443, 0, 60, 10
1.05, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.67248471948424, -0.46523056849111, 1.7248, 0.3477, 2.2087, -0.0178, 0.0206, 2.1965, 8.306, 8.6238, 8.4649, 0.0001, -37.3042, 0, 60, 10
1.1, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.67019217720372, -0.46676018454587, 1.7019, 0.3324, 2.2178, -0.0286, 0.0249, 2.2008, 9.0086, 8.7558, 8.8822, 0.0002, -39.5431, 0, 60, 10
1.15, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.66748526260286, -0.46841240460854, 1.6748, 0.3159, 2.2219, -0.0431, 0.0183, 2.203, 10.0129, 9.9781, 9.9955, 0.0002, -39.9624, 0, 60, 10
1.2, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.66464327168548, -0.47029918131672, 1.6464, 0.297, 2.2205, -0.0511, 0.0148, 2.2037, 10.3445, 8.7329, 9.5387, 0.0002, -40.4991, 0, 60, 10
1.25, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.66191463710855, -0.47263080025826, 1.6191, 0.2737, 2.2177, -0.0341, 0.0198, 2.1978, 11.0978, 8.2932, 9.6955, 0.0001, -41.0775, 0, 60, 10
1.3, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.6589535081886, -0.47522014719514, 1.5895, 0.2478, 2.2144, -0.0154, 0.0183, 2.1934, 11.5248, 9.6431, 10.5839, 0.0002, -40.7291, 0, 60, 10
1.35, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.65565110623104, -0.47779037590575, 1.5565, 0.2221, 2.212, -0.0121, 0.0113, 2.1935, 11.8801, 10.7372, 11.3087, 0.0002, -37.9901, 0, 60, 10
1.4, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.65201166317415, -0.48027335219069, 1.5201, 0.1973, 2.2098, -0.0242, 0.007, 2.197, 12.5228, 11.422, 11.9724, 0.0002, -33.8651, 0, 60, 10
1.45, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.64824249630856, -0.48292057087769, 1.4824, 0.1708, 2.2089, -0.0312, 0.0107, 2.1989, 11.7415, 11.5902, 11.6658, 0.0002, -30.3764, 0, 60, 10
1.5, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.64466325406345, -0.48595943753135, 1.4466, 0.1404, 2.2093, -0.0101, 0.032, 2.1951, 12.263, 11.3147, 11.7889, 0.0002, -26.6949, 0, 60, 10
1.55, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.64097849946484, -0.48883267746244, 1.4098, 0.1117, 2.2114, -0.0126, 0.0244, 2.194, 11.1517, 11.0865, 11.1191, 0.0001, -24.6865, 0, 60, 10
1.6, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.63715920499261, -0.49164656446517, 1.3716, 0.0835, 2.2136, -0.0106, 0.014, 2.1923, 11.7362, 11.5438, 11.64, 0.0002, -21.7164, 0, 60, 10
1.65, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.63306357091284, -0.49442373866198, 1.3306, 0.0558, 2.2121, -0.0136, 0.0028, 2.1922, 11.9777, 11.5534, 11.7655, 0.0001, -17.5817, 0, 60, 10
1.7, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.62890599556216, -0.4972297710614, 1.2891, 0.0277, 2.2071, -0.023, 0.0031, 2.1935, 11.8457, 11.7212, 11.7835, 0.0001, -14.1537, 0, 60, 10
1.75, 0.68664476104164, -0.45331417060217, 1.8664, 0.4669, 3.9492, 0.62480547389173, -0.50005532633006, 1.2481, -0.0006, 2.2034, -0.0345, 0.0026, 2.1943, 11.858, 11.7857, 11.8219, 0.0001, -10.6895, 0, 60, 10
