TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, -0, 0, 1.3077, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70746516221077, -0.75015699893379, 2.0746, -2.5016, 1.1386, 0.0023, 0.0087, 1.3077, 8.547, 8.5315, 8.5392, 0, -400, 0, 400, 100
0.1, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70750061512111, -0.75016665490466, 2.075, -2.5017, 1.1002, 0.0029, 0.0108, 1.3077, 24.7514, 24.7688, 24.7601, 0, -400, 0, 400, 100
0.15, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70754746446126, -0.7501803163153, 2.0755, -2.5018, 1.0377, 0.0037, 0.0136, 1.3077, 40.3373, 40.3281, 40.3327, 0, -400, 0, 400, 100
0.2, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70746132366433, -0.74932834973974, 2.0746, -2.4933, 0.9556, -0.0252, 0.0253, 1.307, 10.4426, 32.9981, 21.7203, -0.0002, -400, 0, 400, 100
0.25, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.7074751996521, -0.74685570593969, 2.0747, -2.4686, 0.8785, -0.1094, 0.0399, 1.315, 0.5347, 1.0048, 0.7698, -0.0001, -400, 0, 400, 100
0.3, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70750442982565, -0.74482733216731, 2.075, -2.4483, 0.8388, -0.1599, 0.0313, 1.3285, 0.7791, 1.1128, 0.9459, 0.0002, -400, 0, 400, 100
0.35, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70746306412328, -0.7435806151974, 2.0746, -2.4358, 0.8401, -0.2019, 0.0273, 1.3366, -0.183, -2.5201, -1.3515, 0.0001, -400, 0, 400, 100
0.4, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70736245129099, -0.74357579913292, 2.0736, -2.4358, 0.8665, -0.1937, 0.0289, 1.3398, 0.4301, 1.4129, 0.9215, 0, -400, 0, 400, 100
0.45, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70728601414874, -0.74389418391072, 2.0729, -2.4389, 0.9008, -0.1714, 0.0394, 1.3413, 1.1604, 1.7739, 1.4671, -0.0001, -400, 0, 400, 100
0.5, 0.70731846297925, -0.75011742137417, 2.0732, -2.5012, 1.1547, 0.70723904559907, -0.74389594821157, 2.0724, -2.439, 0.9296, -0.1566, 0.0563, 1.3438, 1.3377, 1.4483, 1.393, -0.0001, -400, 0, 400, 100
