TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, -0, 0, 2.2348, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67790461645097, -0.27857409205264, 1.779, 2.2143, 0.9212, -0.0056, 0.007, 2.2348, 7.2336, 7.2391, 7.2364, 0, -9.0737, 0, 60, 10
0.1, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67791253196365, -0.27856767858062, 1.7791, 2.2143, 0.8829, -0.0064, 0.0081, 2.2348, 12.7801, 12.8431, 12.8116, -0, -0.1619, 0, 60, 10
0.15, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67791741955431, -0.27856322014469, 1.7792, 2.2144, 0.8204, -0.0069, 0.0087, 2.2348, 10.511, 10.555, 10.533, -0, 1.7084, 0, 60, 10
0.2, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67792146075732, -0.27855921470492, 1.7792, 2.2144, 0.7333, -0.0074, 0.0091, 2.2348, 9.3477, 9.3842, 9.3659, -0, -0.025, 0, 60, 10
0.25, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.6779257880632, -0.27855506621373, 1.7793, 2.2144, 0.6217, -0.0079, 0.0096, 2.2348, 9.8776, 9.9166, 9.8971, -0, -0.4043, 0, 60, 10
0.3, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67751061703901, -0.27807741752132, 1.7751, 2.2192, 0.5059, -0.0566, -0.012, 2.2355, 1.1143, 5.5352, 3.3248, -0.0001, -9.6159, 0, 60, 10
0.35, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67714819623109, -0.27802241425021, 1.7715, 2.2198, 0.4907, -0.0995, 0.0158, 2.2252, 2.0148, 1.8033, 1.9091, 0.0009, -26.3401, 0, 60, 10
0.4, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67680207136569, -0.27817786346028, 1.768, 2.2182, 0.5303, -0.0913, 0.0266, 2.2089, 3.5391, 3.3613, 3.4502, 0.0005, -42.7643, 0, 60, 10
0.45, 0.67784442756014, -0.27862137054705, 1.7784, 2.2138, 0.9359, 0.67616036647489, -0.27844122112507, 1.7616, 2.2156, 0.5698, -0.0819, 0.0234, 2.1993, 5.3553, 4.6182, 4.9867, 0.0002, -49.9165, 0, 60, 10
