TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, -0, 0, -2.1461, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20128142613506, -0.34136839650802, -2.9872, 1.5863, 3.9345, -0.0048, -0.0076, -2.1461, 7.2333, 7.2386, 7.2359, 0, -9.0734, 0, 60, 10
0.1, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20127269999759, -0.3413629486331, -2.9873, 1.5864, 3.8962, -0.0056, -0.0087, -2.1461, 12.7794, 12.842, 12.8107, -0, -0.1618, 0, 60, 10
0.15, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20126697794023, -0.34135977765995, -2.9873, 1.5864, 3.8337, -0.0059, -0.0094, -2.1461, 10.511, 10.5557, 10.5333, -0, 1.7073, 0, 60, 10
0.2, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20126194729814, -0.34135719081343, -2.9874, 1.5864, 3.7466, -0.0062, -0.01, -2.1461, 9.3485, 9.3841, 9.3663, -0, -0.0248, 0, 60, 10
0.25, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20125667823698, -0.34135447283644, -2.9874, 1.5865, 3.635, -0.0066, -0.0106, -2.1462, 9.8787, 9.9176, 9.8982, -0, -0.4038, 0, 60, 10
0.3, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20125121844059, -0.34135170717565, -2.9875, 1.5865, 3.4989, -0.0069, -0.0112, -2.1462, 10.1205, 10.1596, 10.1401, -0, -0.0369, 0, 60, 10
0.35, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20124592553753, -0.34134898919866, -2.9875, 1.5865, 3.3383, -0.0072, -0.0119, -2.1462, 10.0273, 10.0665, 10.0469, -0, 0.0688, 0, 60, 10
0.4, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20124046574114, -0.3413464142731, -2.9876, 1.5865, 3.1531, -0.0075, -0.0125, -2.1462, 9.9842, 10.0249, 10.0045, -0, 0.0492, 0, 60, 10
0.45, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20123502978665, -0.34134386318944, -2.9876, 1.5866, 2.9434, -0.0078, -0.0132, -2.1462, 9.9797, 10.0206, 10.0001, -0, 0.039, 0, 60, 10
0.5, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.20122954614834, -0.34134140747339, -2.9877, 1.5866, 2.7092, -0.0081, -0.0138, -2.1462, 9.9657, 10.0061, 9.9859, -0, 0.0087, 0, 60, 10
0.55, 0.20134568007081, -0.34140991718276, -2.9865, 1.5859, 3.9492, 0.2014581184979, -0.34119313467624, -2.9854, 1.5881, 2.4513, -0.0128, -0.0087, -2.1506, 9.9523, 7.6581, 8.8052, -0, -0.8651, 0, 60, 10
