TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, -0, 0, 1.1341, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74701339628867, -0.66602655129729, 2.4701, -1.6603, 1.1894, 0.0038, 0.0081, 1.1341, 8.5466, 8.5317, 8.5392, 0, -400, 0, 400, 100
0.1, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.7470466795858, -0.66604213198115, 2.4705, -1.6604, 1.151, 0.0047, 0.0102, 1.1341, 24.7502, 24.77, 24.7601, 0, -400, 0, 400, 100
0.15, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74709052484612, -0.66606353008944, 2.4709, -1.6606, 1.0884, 0.006, 0.0128, 1.1341, 40.3353, 40.3297, 40.3325, 0, -400, 0, 400, 100
0.2, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74715268068825, -0.66609189003351, 2.4715, -1.6609, 1.0015, 0.0076, 0.0164, 1.1341, 55.4845, 55.4048, 55.4446, 0.0001, -400, 0, 400, 100
0.25, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74725532008232, -0.66601243689048, 2.4725, -1.6601, 0.8902, 0.008, 0.0221, 1.1329, 62.3234, -56.2925, 3.0155, 0, -400, 0, 400, 100
0.3, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74713215280943, -0.66385745069018, 2.4713, -1.6386, 0.7783, -0.0505, 0.0603, 1.14, 3.2317, 11.1374, 7.1845, 0, -400, 0, 400, 100
0.35, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74632238640287, -0.66168899381446, 2.4632, -1.6169, 0.7146, -0.0794, 0.0788, 1.1528, 1.6819, 3.5639, 2.6229, 0.0004, -400, 0, 400, 100
0.4, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74516533883159, -0.65979055841552, 2.4516, -1.5979, 0.7169, -0.0891, 0.0784, 1.1578, 1.1647, 4.1742, 2.6695, 0.0003, -400, 0, 400, 100
0.45, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74383105055056, -0.65813225866749, 2.4383, -1.5813, 0.7596, -0.0918, 0.0776, 1.1577, 2.6613, 5.0049, 3.8331, 0.0002, -400, 0, 400, 100
0.5, 0.74687575698043, -0.66596226160481, 2.4688, -1.6596, 1.2055, 0.74223357149805, -0.65689572219033, 2.4223, -1.569, 0.8147, -0.0819, 0.0788, 1.1541, 3.2004, 4.1256, 3.663, 0.0001, -400, 0, 400, 100
