TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, -0, 0, -0.5421, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46583537201476, -0.69813654067333, -0.3416, -1.9814, 4.3048, 0.0077, -0.0046, -0.5421, 7.233, 7.2386, 7.2358, 0, -9.0727, 0, 60, 10
0.1, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46583023110434, -0.69814544562425, -0.3417, -1.9815, 4.2665, 0.0089, -0.0053, -0.5421, 12.7792, 12.8422, 12.8107, -0, -0.1618, 0, 60, 10
0.15, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46582725980713, -0.69815132265343, -0.3417, -1.9815, 4.204, 0.0096, -0.0056, -0.5421, 10.5108, 10.556, 10.5334, -0, 1.7071, 0, 60, 10
0.2, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46582486667608, -0.69815644866266, -0.3418, -1.9816, 4.1169, 0.0102, -0.0059, -0.5421, 9.348, 9.3841, 9.366, -0, -0.0247, 0, 60, 10
0.25, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46582238711812, -0.69816178924902, -0.3418, -1.9816, 4.0053, 0.0108, -0.0062, -0.5421, 9.8774, 9.9165, 9.897, -0, -0.4033, 0, 60, 10
0.3, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46581985391589, -0.69816739209631, -0.3418, -1.9817, 3.8692, 0.0115, -0.0065, -0.5421, 10.121, 10.1607, 10.1408, -0, -0.0385, 0, 60, 10
0.35, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46581735051603, -0.69817288765504, -0.3418, -1.9817, 3.7086, 0.0121, -0.0068, -0.5421, 10.028, 10.0674, 10.0477, -0, 0.0698, 0, 60, 10
0.4, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46581497228617, -0.69817845473948, -0.3418, -1.9818, 3.5234, 0.0128, -0.0071, -0.5421, 9.9835, 10.0248, 10.0042, -0, 0.0501, 0, 60, 10
0.45, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46581272220654, -0.69818400990297, -0.3419, -1.9818, 3.3138, 0.0134, -0.0073, -0.5421, 9.9796, 10.0206, 10.0001, -0, 0.0378, 0, 60, 10
0.5, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.4658106211388, -0.69818966043408, -0.3419, -1.9819, 3.0796, 0.0141, -0.0076, -0.5421, 9.9658, 10.006, 9.9859, -0, 0.0092, 0, 60, 10
0.55, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46580848728845, -0.69819532288613, -0.3419, -1.9819, 2.8208, 0.0148, -0.0078, -0.5421, 9.9564, 9.9966, 9.9765, -0, -0.0335, 0, 60, 10
0.6, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46581736243699, -0.69815095310393, -0.3418, -1.9815, 2.5444, 0.0092, 0.0031, -0.5365, 6.3245, 8.6459, 7.4852, -0.0002, -3.5466, 0, 60, 10
0.65, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46557238389947, -0.69886344454469, -0.3443, -1.9886, 2.5408, 0.0357, -0.016, -0.5459, 1.7203, -0.7215, 0.4994, 0.0035, -20.4803, 0, 60, 10
0.7, 0.46587471413558, -0.69807089199236, -0.3413, -1.9807, 4.3195, 0.46490787428927, -0.69979860744211, -0.3509, -1.998, 2.5819, 0.0693, -0.0282, -0.5402, -0.8863, 1.0763, 0.095, 0.0015, -40.9867, 0, 60, 10
