TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, -0, 0, 2.9857, 0, 0, 0, 0, 0, 0, 60, 10
0.05, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77313895091228, -0.20055811511634, 2.7314, 2.9944, 3.9345, -0.0089, 0.0013, 2.9857, 7.2337, 7.2393, 7.2365, 0, -9.0732, 0, 60, 10
0.1, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314035758472, -0.20054788693979, 2.7314, 2.9945, 3.8962, -0.0102, 0.0015, 2.9857, 12.7791, 12.8424, 12.8107, -0, -0.1613, 0, 60, 10
0.15, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314092979045, -0.20054133041636, 2.7314, 2.9946, 3.8337, -0.011, 0.0016, 2.9857, 10.5105, 10.5557, 10.5331, -0, 1.7069, 0, 60, 10
0.2, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314128741904, -0.20053570372716, 2.7314, 2.9946, 3.7466, -0.0116, 0.0016, 2.9857, 9.3482, 9.3838, 9.366, -0, -0.0242, 0, 60, 10
0.25, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314159736381, -0.20052983861892, 2.7314, 2.9947, 3.635, -0.0123, 0.0017, 2.9857, 9.8773, 9.9163, 9.8968, -0, -0.404, 0, 60, 10
0.3, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314185962477, -0.20052371124975, 2.7314, 2.9948, 3.4989, -0.0131, 0.0017, 2.9857, 10.1212, 10.1607, 10.141, -0, -0.0382, 0, 60, 10
0.35, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314214572764, -0.2005177030901, 2.7314, 2.9948, 3.3383, -0.0138, 0.0018, 2.9857, 10.0275, 10.0668, 10.0471, -0, 0.0698, 0, 60, 10
0.4, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314228877907, -0.20051167108855, 2.7314, 2.9949, 3.1531, -0.0145, 0.0018, 2.9857, 9.9838, 10.025, 10.0044, -0, 0.0497, 0, 60, 10
0.45, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314236030479, -0.20050559140318, 2.7314, 2.9949, 2.9434, -0.0152, 0.0018, 2.9857, 9.9796, 10.0207, 10.0001, -0, 0.038, 0, 60, 10
0.5, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77314228877907, -0.20049955940163, 2.7314, 2.995, 2.7092, -0.0159, 0.0018, 2.9857, 9.9659, 10.0064, 9.9862, -0, 0.0091, 0, 60, 10
0.55, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77125505889475, -0.19964184692735, 2.7125, 3.0036, 2.624, -0.1289, -0.1673, 2.9636, 2.6906, 3.3088, 2.9997, 0.0043, -9.6568, 0, 60, 10
0.6, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.7707323966389, -0.20012471699661, 2.7073, 2.9987, 2.6488, -0.0696, -0.144, 2.9732, 0.1061, 0.1489, 0.1275, 0.0019, -30.2768, 0, 60, 10
0.65, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77040011199974, -0.20070760385056, 2.704, 2.9929, 2.6721, -0.0109, -0.1375, 2.9836, 2.4155, 1.9435, 2.1795, 0.0011, -47.6446, 0, 60, 10
0.7, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76997551150186, -0.20105247698303, 2.6997, 2.9895, 2.6828, 0.0159, -0.1507, 2.9917, 35.8805, 1.8809, 18.8807, 0.001, -40.8008, 0, 60, 10
0.75, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76939527104384, -0.20109224527787, 2.6939, 2.9891, 2.6829, 0.0156, -0.1866, 2.9977, 55.8654, -0.0197, 27.9229, 0.0007, -2.1176, 0, 60, 10
0.8, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76916572117616, -0.20096333210627, 2.6917, 2.9904, 2.677, 0.0008, -0.1977, 3.0009, 32.2946, -0.2327, 16.031, 0.0004, 19.8594, 0, 60, 10
0.85, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76968814501296, -0.20079617652164, 2.6969, 2.992, 2.6686, -0.021, -0.1665, 2.9972, 9.4398, 0.4956, 4.9677, 0.0003, 8.0792, 0, 60, 10
0.9, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77035352491608, -0.20066864618043, 2.7035, 2.9933, 2.6613, -0.0394, -0.1276, 2.9916, 2.1962, -0.0658, 1.0652, 0.0004, -9.8421, 0, 60, 10
0.95, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77055134120733, -0.20062883020178, 2.7055, 2.9937, 2.6599, -0.043, -0.1205, 2.9886, 2.6082, 0.0408, 1.3245, 0.0005, -27.5377, 0, 60, 10
1, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77042753019124, -0.20072779794273, 2.7043, 2.9927, 2.663, -0.0357, -0.129, 2.9895, 3.336, 0.2259, 1.781, 0.0008, -42.8714, 0, 60, 10
1.05, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77020220034086, -0.20088048149201, 2.702, 2.9912, 2.6669, -0.0268, -0.1423, 2.9926, 3.6647, 0.1566, 1.9106, 0.0013, -51.2105, 0, 60, 10
1.1, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77003497321457, -0.20096824353837, 2.7003, 2.9903, 2.6692, -0.0207, -0.1476, 2.9958, 3.4782, 0.0111, 1.7446, 0.0012, -25.4646, 0, 60, 10
1.15, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.77000168991427, -0.20099749755382, 2.7, 2.99, 2.6689, -0.0216, -0.1467, 2.9977, 2.8152, 0.2316, 1.5234, 0.0007, -36.4267, 0, 60, 10
1.2, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76991957839118, -0.20100233746021, 2.6992, 2.99, 2.6678, -0.0243, -0.1503, 2.9994, 3.9064, 0.2303, 2.0684, 0.0005, -52.2039, 0, 60, 10
1.25, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76980325373348, -0.20100703431517, 2.698, 2.9899, 2.667, -0.026, -0.1549, 3.0012, 4.0612, 0.0439, 2.0525, 0.0002, -59.9904, 0, 60, 10
1.3, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76969589363229, -0.20104203422934, 2.697, 2.9896, 2.6668, -0.0266, -0.1617, 3.0021, 3.6382, 0.4571, 2.0477, -0.0001, -60, 0, 60, 10
1.35, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76972145215516, -0.20108142105374, 2.6972, 2.9892, 2.6672, -0.0258, -0.1614, 3.0019, 3.294, 0.0638, 1.6789, -0.0005, -60, 0, 60, 10
1.4, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76975390098876, -0.20110807630172, 2.6975, 2.9889, 2.6673, -0.0256, -0.1596, 3.0017, 1.341, -0.0608, 0.6401, -0.0003, -40.0883, 0, 60, 10
1.45, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76979095131016, -0.20112750745298, 2.6979, 2.9887, 2.6673, -0.0256, -0.1593, 3.0014, 1.441, 0.1031, 0.772, 0.0001, -28.7701, 0, 60, 10
1.5, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76976787234548, -0.20116582139172, 2.6977, 2.9883, 2.6671, -0.0263, -0.1616, 3.0021, 2.3832, 0.2358, 1.3095, -0.0001, -48.5528, 0, 60, 10
1.55, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76968671449862, -0.20120244255532, 2.6969, 2.988, 2.6665, -0.0278, -0.1663, 3.0032, 2.736, 0.2609, 1.4984, -0.0004, -59.8688, 0, 60, 10
1.6, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76960662953751, -0.20123601195528, 2.6961, 2.9876, 2.6661, -0.0285, -0.169, 3.0049, 2.3389, 1.4169, 1.8779, -0.0008, -58.2314, 0, 60, 10
1.65, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76966997748084, -0.20126872304673, 2.6967, 2.9873, 2.6664, -0.0279, -0.1669, 3.0044, 0.7341, -0.0053, 0.3644, -0.0007, -18.1272, 0, 60, 10
1.7, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76976293707101, -0.20130765687496, 2.6976, 2.9869, 2.6671, -0.0262, -0.1617, 3.0039, 2.2894, 0.1216, 1.2055, -0.0006, -33.8219, 0, 60, 10
1.75, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76979495675031, -0.2013586547063, 2.6979, 2.9864, 2.6675, -0.0251, -0.1592, 3.0044, 3.1891, 0.1489, 1.669, -0.0004, -49.8143, 0, 60, 10
1.8, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76977275993614, -0.20140221386378, 2.6977, 2.986, 2.6675, -0.0252, -0.1598, 3.0052, 3.14, 0.2597, 1.6998, -0.0001, -54.7674, 0, 60, 10
1.85, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76972946303546, -0.20141971382087, 2.6973, 2.9858, 2.6672, -0.0259, -0.1621, 3.0063, 1.58, 0.0629, 0.8215, -0.0001, -33.8395, 0, 60, 10
1.9, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76969834934858, -0.20145921985477, 2.697, 2.9854, 2.6671, -0.026, -0.1627, 3.0076, 2.7793, 1.7386, 2.2589, -0.0003, -48.3369, 0, 60, 10
1.95, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76966609125022, -0.20151522448583, 2.6967, 2.9848, 2.6672, -0.0257, -0.1624, 3.009, 3.1556, 2.383, 2.7693, -0.0006, -58.5884, 0, 60, 10
2, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76970128190297, -0.20157904926119, 2.697, 2.9842, 2.6674, -0.0252, -0.161, 3.0089, 1.6208, 1.6054, 1.6131, -0.0009, -51.5582, 0, 60, 10
2.05, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76973559040522, -0.20160365410548, 2.6974, 2.984, 2.6675, -0.025, -0.1595, 3.0088, 0.9064, 0.2302, 0.5683, -0.0004, -16.728, 0, 60, 10
2.1, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.7697435297598, -0.20164921598285, 2.6974, 2.9835, 2.6679, -0.024, -0.1573, 3.0099, 1.923, 1.8279, 1.8755, -0.0002, -38.5505, 0, 60, 10
2.15, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.7697034992002, -0.2017016920122, 2.697, 2.983, 2.6679, -0.0236, -0.1562, 3.0117, 2.1213, 2.1154, 2.1184, -0, -50.9081, 0, 60, 10
2.2, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76962741967924, -0.20175109243601, 2.6963, 2.9825, 2.6678, -0.0238, -0.158, 3.0135, 1.7405, 2.4783, 2.1094, 0.0001, -52.8376, 0, 60, 10
2.25, 0.7731272206947, -0.20063374163388, 2.7313, 2.9937, 3.9492, 0.76960150352779, -0.20178699834251, 2.696, 2.9821, 2.6676, -0.0241, -0.1587, 3.0143, 1.063, 1.73, 1.3965, 0.0002, -37.4444, 0, 60, 10
