TIMESTAMP, I_RIP_X, I_RIP_Y, S_RIP_X, S_RIP_Y, S_RIP_Z, I_RCP_X, I_RCP_Y, S_RCP_X, S_RCP_Y, S_RCP_Z, S_RCO_A, S_RCO_B, S_RCO_G, S_RC_LRW_V, S_RC_RRW_V, S_RC_RL_V, S_RC_STEER, S_RC_TORQUE, S_RT_STEER, S_RT_MAX_TORQUE, S_RT_VEL
0, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, -0, 0, -0.6997, 0, 0, 0, 0, 0, 0, 400, 100
0.05, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26823357245173, -0.5980451188948, -2.3177, -0.9804, 1.58, 0.0069, -0.0058, -0.6997, 8.547, 8.5314, 8.5392, 0, -400, 0, 400, 100
0.1, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26820989744167, -0.59807321061747, -2.3179, -0.9807, 1.5416, 0.0086, -0.0072, -0.6997, 24.7515, 24.7691, 24.7603, 0, -400, 0, 400, 100
0.15, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.2681776870302, -0.59810999271391, -2.3182, -0.9811, 1.4791, 0.0108, -0.0091, -0.6997, 40.3372, 40.3282, 40.3327, 0, -400, 0, 400, 100
0.2, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26813410403081, -0.59816263563659, -2.3187, -0.9816, 1.3921, 0.0138, -0.0116, -0.6997, 55.4866, 55.4028, 55.4447, 0.0001, -400, 0, 400, 100
0.25, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26808005443583, -0.59822557826152, -2.3192, -0.9823, 1.2806, 0.0177, -0.0149, -0.6996, -56.0772, -56.283, -56.1801, 0, -400, 0, 400, 100
0.3, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.2680136070511, -0.59830552016357, -2.3199, -0.9831, 1.1446, 0.0223, -0.0188, -0.6995, -43.3736, -43.6671, -43.5203, 0, -400, 0, 400, 100
0.35, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26793428503854, -0.59839928440911, -2.3207, -0.984, 0.9841, 0.0278, -0.0235, -0.6994, -32.452, -32.8163, -32.6342, 0, -400, 0, 400, 100
0.4, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26784568852556, -0.59850389076021, -2.3215, -0.985, 0.7991, 0.0341, -0.0287, -0.6992, -25.2547, -25.6897, -25.4722, 0, -309.8668, 0, 400, 100
0.45, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26775191831955, -0.5986162993742, -2.3225, -0.9862, 0.5896, 0.0407, -0.0343, -0.699, -24.6124, -24.997, -24.8047, -0, -158.4908, 0, 400, 100
0.5, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26740671140044, -0.59722084469003, -2.3259, -0.9722, 0.3861, 0.016, -0.0829, -0.6988, 23.6465, 22.2192, 22.9328, 0.001, -353.0988, 0, 400, 100
0.55, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26907316507943, -0.59791289169863, -2.3093, -0.9791, 0.3385, 0.0358, -0.0502, -0.7176, 2.6799, -0.0675, 1.3062, 0.0011, -400, 0, 400, 100
0.6, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26913226915792, -0.59796856254303, -2.3087, -0.9797, 0.3934, 0.0217, -0.0684, -0.7288, 1.8181, 2.8081, 2.3131, 0.0003, -400, 0, 400, 100
0.65, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26907190145855, -0.59787019084967, -2.3093, -0.9787, 0.4678, 0.0297, -0.0731, -0.7225, 1.4631, 3.5499, 2.5065, -0.0002, -400, 0, 400, 100
0.7, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26869519938507, -0.59716702159314, -2.313, -0.9717, 0.5343, 0.0207, -0.0938, -0.7119, 1.8002, 3.1946, 2.4974, -0.0001, -400, 0, 400, 100
0.75, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26895014085797, -0.59664000823976, -2.3105, -0.9664, 0.5768, 0.0333, -0.0843, -0.7063, 2.1081, 6.7958, 4.4519, -0, -400, 0, 400, 100
0.8, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26941489108065, -0.59618309008234, -2.3058, -0.9618, 0.5926, 0.0525, -0.0687, -0.7012, 7.5413, 21.795, 14.6681, 0, -400, 0, 400, 100
0.85, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.26983677356105, -0.59571543710792, -2.3016, -0.9572, 0.5835, 0.0708, -0.0564, -0.6962, 22.7362, 37.6567, 30.1964, 0, -400, 0, 400, 100
0.9, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.27016142875944, -0.5946145908634, -2.2984, -0.9461, 0.5543, 0.073, -0.0644, -0.6904, 15.6451, 12.5155, 14.0803, -0, -400, 0, 400, 100
0.95, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.27020541707118, -0.59254143007551, -2.2979, -0.9254, 0.5183, 0.0483, -0.0934, -0.685, 1.7231, 3.152, 2.4375, -0.0001, -400, 0, 400, 100
1, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.27046577065615, -0.58996952051071, -2.2953, -0.8997, 0.4832, 0.0159, -0.1105, -0.6805, 1.779, 3.0135, 2.3962, 0.0002, -400, 0, 400, 100
1.05, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.27166017849003, -0.5876433256022, -2.2834, -0.8764, 0.462, 0.0059, -0.0963, -0.6724, 1.9928, 3.3103, 2.6515, 0.0003, -400, 0, 400, 100
1.1, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.273569461955, -0.58524865078669, -2.2643, -0.8525, 0.4567, 0.0074, -0.0698, -0.658, 2.4635, 4.323, 3.3932, 0.0006, -400, 0, 400, 100
1.15, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.27608614175061, -0.58268128906496, -2.2391, -0.8268, 0.4618, 0.0129, -0.0372, -0.6432, 3.071, 5.0486, 4.0598, 0.0003, -400, 0, 400, 100
1.2, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.2787612033104, -0.58002234463185, -2.2124, -0.8002, 0.472, 0.0121, -0.018, -0.6353, 3.9951, 5.2927, 4.6439, 0.0001, -400, 0, 400, 100
1.25, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.28144141472133, -0.57729119499434, -2.1856, -0.7729, 0.484, 0.0146, -0.0073, -0.6309, 4.6284, 5.4361, 5.0322, -0, -400, 0, 400, 100
1.3, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.28402623467681, -0.57440146093647, -2.1597, -0.744, 0.4941, 0.0194, -0.0058, -0.6278, 5.218, 5.8044, 5.5112, -0, -400, 0, 400, 100
1.35, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.28653528506333, -0.57131927503448, -2.1346, -0.7132, 0.4998, 0.0256, -0.0103, -0.6254, 5.5742, 6.1149, 5.8446, -0, -400, 0, 400, 100
1.4, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.28903293902004, -0.56803298455808, -2.1097, -0.6803, 0.5007, 0.0318, -0.0171, -0.6237, 5.8932, 6.3182, 6.1057, -0, -400, 0, 400, 100
1.45, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.29160698243519, -0.56453623564002, -2.0839, -0.6454, 0.4975, 0.0375, -0.0221, -0.6226, 5.6754, 6.1314, 5.9034, -0, -400, 0, 400, 100
1.5, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.29426568844927, -0.560802331309, -2.0573, -0.608, 0.492, 0.041, -0.0247, -0.6219, 5.6157, 5.8955, 5.7556, -0.0001, -400, 0, 400, 100
1.55, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.29699615859253, -0.55681922544332, -2.03, -0.5682, 0.4863, 0.0403, -0.0262, -0.6215, 5.6372, 6.0461, 5.8416, -0.0001, -400, 0, 400, 100
1.6, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.29983735053511, -0.55262765193491, -2.0016, -0.5263, 0.4818, 0.0369, -0.0257, -0.6215, 5.7648, 6.1528, 5.9588, -0.0001, -400, 0, 400, 100
1.65, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.30280392704759, -0.5482730504714, -1.972, -0.4827, 0.4797, 0.0313, -0.0253, -0.6207, 5.9987, 6.4684, 6.2335, -0, -400, 0, 400, 100
1.7, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.30595055761444, -0.54382923260542, -1.9405, -0.4383, 0.4798, 0.027, -0.0232, -0.6186, 6.2166, 6.5483, 6.3825, -0, -400, 0, 400, 100
1.75, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.30924575900223, -0.53930627750164, -1.9075, -0.3931, 0.4817, 0.0246, -0.0209, -0.6163, 6.9618, 6.7664, 6.8641, -0, -400, 0, 400, 100
1.8, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.31265974075268, -0.53469532193245, -1.8734, -0.347, 0.4844, 0.0248, -0.0187, -0.6147, 7.3107, 6.9066, 7.1087, -0, -400, 0, 400, 100
1.85, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.31614022949263, -0.52996305875885, -1.8386, -0.2996, 0.487, 0.0268, -0.0178, -0.6136, 7.6144, 7.039, 7.3267, -0, -400, 0, 400, 100
1.9, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.31872686143276, -0.5252036247561, -1.8127, -0.252, 0.4898, 0.0135, -0.0353, -0.6236, 7.6821, 7.476, 7.5791, -0.0001, -400, 0, 400, 100
1.95, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.32075058603399, -0.52035860875103, -1.7925, -0.2036, 0.4948, -0.0115, -0.0588, -0.6355, 7.3417, 6.4941, 6.9179, -0, -400, 0, 400, 100
2, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.32280790387707, -0.51569117469296, -1.7719, -0.1569, 0.5011, -0.031, -0.0685, -0.6467, 7.422, 6.4146, 6.9183, -0, -400, 0, 400, 100
2.05, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.32512482428517, -0.5113330952918, -1.7487, -0.1133, 0.5068, -0.0461, -0.0666, -0.656, 7.0591, 5.9133, 6.4862, -0, -400, 0, 400, 100
2.1, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.32761182091107, -0.50716905992686, -1.7239, -0.0717, 0.5117, -0.0613, -0.0654, -0.6628, 6.6869, 5.623, 6.1549, -0, -400, 0, 400, 100
2.15, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.33031294167126, -0.50321039983528, -1.6969, -0.0321, 0.5158, -0.0701, -0.0623, -0.6669, 6.2898, 5.6726, 5.9812, -0, -400, 0, 400, 100
2.2, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.3332341470416, -0.49939752376278, -1.6677, 0.006, 0.5186, -0.07, -0.0574, -0.6694, 6.3444, 6.2397, 6.2921, -0, -400, 0, 400, 100
2.25, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.33641698153874, -0.49560432974032, -1.6358, 0.044, 0.5191, -0.0617, -0.0524, -0.6703, 6.5975, 6.4292, 6.5134, -0.0001, -400, 0, 400, 100
2.3, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.33992488846758, -0.49176311262963, -1.6007, 0.0824, 0.5161, -0.0452, -0.0471, -0.6698, 6.9759, 7.48, 7.228, -0, -400, 0, 400, 100
2.35, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.34394561089632, -0.4879851015224, -1.5605, 0.1201, 0.5082, -0.0139, -0.0336, -0.6667, 7.2991, 11.1752, 9.2372, -0.0001, -400, 0, 400, 100
2.4, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.34824311398146, -0.48422468573987, -1.5176, 0.1578, 0.4949, 0.0213, -0.0242, -0.6631, 7.7326, 7.4195, 7.5761, -0.0001, -400, 0, 400, 100
2.45, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.35248438593747, -0.4801353478033, -1.4752, 0.1986, 0.4818, 0.0442, -0.0251, -0.6595, 8.0092, 7.7392, 7.8742, -0.0001, -400, 0, 400, 100
2.5, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.35667560181733, -0.47559805477487, -1.4332, 0.244, 0.4728, 0.0538, -0.0288, -0.6561, 8.0502, 7.7564, 7.9033, -0, -400, 0, 400, 100
2.55, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.36088353087145, -0.47065722710081, -1.3912, 0.2934, 0.4701, 0.053, -0.0293, -0.6532, 8.2002, 7.6964, 7.9483, -0, -400, 0, 400, 100
2.6, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.36513247992035, -0.4653919602956, -1.3487, 0.3461, 0.4729, 0.0456, -0.0259, -0.6502, 8.2046, 7.8472, 8.0259, -0, -400, 0, 400, 100
2.65, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.36942078003078, -0.45987447297473, -1.3058, 0.4013, 0.4792, 0.0348, -0.022, -0.6473, 8.2442, 8.0002, 8.1222, -0, -400, 0, 400, 100
2.7, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.37378693587672, -0.45422567339072, -1.2621, 0.4577, 0.4861, 0.0264, -0.0171, -0.6452, 8.68, 8.2355, 8.4577, -0, -400, 0, 400, 100
2.75, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.37819975032759, -0.44846709674281, -1.218, 0.5153, 0.4915, 0.0213, -0.0143, -0.6435, 8.8996, 8.3277, 8.6136, -0, -400, 0, 400, 100
2.8, 0.26833144346512, -0.59792889557628, -2.3167, -0.9793, 1.5961, 0.38265255957138, -0.44262523436591, -1.1735, 0.5737, 0.4943, 0.0207, -0.0137, -0.6421, 9.2038, 8.4931, 8.8484, -0, -400, 0, 400, 100
